time,loss,mse_loss,val_loss,val_mse_loss,lr
1.1521790027618408,-2.322,0.006,20.587,1.701,8.7087e-05
1.1529440879821777,-2.417,0.002,21.030,1.708,8.6876e-05
1.1543302536010742,-2.471,0.002,21.592,1.722,8.6663e-05
1.152477502822876,-2.384,0.003,21.952,1.726,8.6448e-05
1.1526620388031006,-2.375,0.004,21.538,1.698,8.6233e-05
1.1524684429168701,-2.416,0.002,21.054,1.667,8.6015e-05
1.1528911590576172,-2.404,0.002,20.812,1.648,8.5797e-05
1.1525764465332031,-2.287,0.003,19.682,1.602,8.5577e-05
1.152947187423706,-2.362,0.003,19.590,1.603,8.5355e-05
1.1638402938842773,-2.391,0.003,20.534,1.648,8.5133e-05
1.1543126106262207,-2.409,0.003,21.082,1.680,8.4908e-05
1.152453899383545,-2.362,0.003,21.135,1.694,8.4683e-05
1.2808325290679932,-2.368,0.003,20.828,1.691,8.4456e-05
1.1551270484924316,-2.348,0.003,19.649,1.649,8.4227e-05
1.1538801193237305,-2.353,0.004,18.435,1.602,8.3998e-05
1.1534152030944824,-2.217,0.005,19.101,1.637,8.3767e-05
1.1520543098449707,-2.407,0.002,20.984,1.718,8.3534e-05
1.1529910564422607,-2.384,0.004,21.847,1.753,8.3301e-05
1.1536364555358887,-2.303,0.004,21.671,1.746,8.3066e-05
1.1551544666290283,-2.365,0.003,20.485,1.697,8.2829e-05
1.1529860496520996,-2.369,0.003,19.361,1.647,8.2592e-05
1.1537115573883057,-2.406,0.003,19.991,1.676,8.2353e-05
1.1632275581359863,-2.342,0.003,21.193,1.726,8.2113e-05
1.1547834873199463,-2.368,0.003,21.916,1.751,8.1871e-05
1.1539511680603027,-2.212,0.006,20.541,1.693,8.1629e-05
1.1531200408935547,-2.392,0.002,19.155,1.630,8.1385e-05
1.1527066230773926,-2.321,0.004,18.889,1.613,8.1139e-05
1.1533946990966797,-2.304,0.004,19.707,1.644,8.0893e-05
1.1525423526763916,-2.354,0.003,21.295,1.704,8.0645e-05
1.153244972229004,-2.448,0.002,23.058,1.762,8.0397e-05
1.1540510654449463,-2.379,0.003,23.697,1.779,8.0146e-05
1.1548125743865967,-2.355,0.003,22.494,1.732,7.9895e-05
1.2836227416992188,-2.435,0.003,20.889,1.669,7.9643e-05
1.1537039279937744,-2.422,0.002,19.665,1.620,7.9389e-05
1.1549811363220215,-2.444,0.002,20.046,1.638,7.9135e-05
1.159015417098999,-2.380,0.003,21.420,1.692,7.8879e-05
1.1530182361602783,-2.383,0.002,22.305,1.722,7.8622e-05
1.704226016998291,-2.375,0.003,22.251,1.718,7.8363e-05
1.153590202331543,-2.384,0.002,22.547,1.727,7.8104e-05
1.1541221141815186,-2.397,0.002,23.603,1.768,7.7844e-05
1.15274977684021,-2.333,0.005,24.304,1.799,7.7582e-05
1.1531810760498047,-2.497,0.002,24.294,1.805,7.7320e-05
1.1538701057434082,-2.391,0.002,23.182,1.766,7.7056e-05
1.1529290676116943,-2.341,0.004,21.678,1.711,7.6791e-05
1.1525614261627197,-2.372,0.003,21.108,1.688,7.6526e-05
1.1565048694610596,-2.374,0.004,21.166,1.693,7.6259e-05
1.1532647609710693,-2.498,0.002,21.581,1.710,7.5991e-05
1.153517723083496,-2.443,0.002,21.994,1.728,7.5722e-05
1.1525092124938965,-2.445,0.002,22.083,1.731,7.5452e-05
1.152862310409546,-2.425,0.002,22.663,1.755,7.5181e-05
1.1521871089935303,-2.345,0.005,22.714,1.756,7.4909e-05
1.1537456512451172,-2.402,0.003,21.410,1.705,7.4636e-05
1.286041259765625,-2.361,0.004,20.824,1.684,7.4363e-05
1.1532933712005615,-2.367,0.003,20.577,1.677,7.4088e-05
1.1525647640228271,-2.487,0.003,20.523,1.672,7.3812e-05
1.1542963981628418,-2.406,0.002,20.744,1.676,7.3535e-05
1.1525053977966309,-2.419,0.002,20.528,1.665,7.3258e-05
1.1514322757720947,-2.400,0.002,20.278,1.649,7.2979e-05
1.1524684429168701,-2.460,0.002,20.894,1.666,7.2700e-05
1.1530802249908447,-2.400,0.003,22.503,1.720,7.2419e-05
1.1546056270599365,-2.353,0.003,23.133,1.742,7.2138e-05
1.1533043384552002,-2.335,0.003,22.012,1.704,7.1856e-05
1.1545002460479736,-2.419,0.003,20.695,1.656,7.1573e-05
1.154444694519043,-2.399,0.002,19.945,1.627,7.1289e-05
1.1534886360168457,-2.402,0.003,20.260,1.642,7.1004e-05
1.1538877487182617,-2.427,0.002,20.794,1.663,7.0719e-05
1.1548938751220703,-2.350,0.004,22.383,1.721,7.0432e-05
1.168229341506958,-2.448,0.004,23.723,1.766,7.0145e-05
1.1536080837249756,-2.417,0.002,24.259,1.786,6.9857e-05
1.1526310443878174,-2.382,0.005,24.028,1.783,6.9569e-05
1.1537151336669922,-2.405,0.003,23.623,1.773,6.9279e-05
1.155482530593872,-2.419,0.004,22.441,1.739,6.8989e-05
1.575700044631958,-2.445,0.002,21.857,1.724,6.8698e-05
1.1645622253417969,-2.378,0.003,21.854,1.728,6.8406e-05
1.1555829048156738,-2.408,0.002,21.684,1.723,6.8114e-05
1.1525826454162598,-2.429,0.002,21.660,1.720,6.7821e-05
1.153097152709961,-2.379,0.005,21.618,1.714,6.7527e-05
1.1553399562835693,-2.354,0.004,22.102,1.731,6.7232e-05
1.1534125804901123,-2.430,0.002,22.256,1.738,6.6937e-05
1.1536970138549805,-2.404,0.003,23.031,1.766,6.6641e-05
1.1532244682312012,-2.466,0.002,22.890,1.760,6.6344e-05
1.154083251953125,-2.450,0.002,22.033,1.727,6.6047e-05
1.153428554534912,-2.414,0.002,20.638,1.673,6.5749e-05
1.1543347835540771,-2.388,0.003,20.228,1.658,6.5451e-05
1.1556222438812256,-2.442,0.001,20.412,1.668,6.5152e-05
1.152719497680664,-2.437,0.002,20.697,1.680,6.4852e-05
1.155557632446289,-2.320,0.004,21.106,1.695,6.4552e-05
1.1554231643676758,-2.442,0.002,20.942,1.689,6.4251e-05
1.1529510021209717,-2.386,0.004,20.480,1.668,6.3950e-05
1.1532514095306396,-2.401,0.002,20.500,1.668,6.3648e-05
1.1551051139831543,-2.479,0.002,20.837,1.681,6.3345e-05
1.1554434299468994,-2.408,0.004,21.381,1.702,6.3042e-05
1.2893366813659668,-2.464,0.002,22.142,1.733,6.2739e-05
1.1537361145019531,-2.392,0.004,21.953,1.728,6.2435e-05
1.1539864540100098,-2.389,0.002,21.399,1.709,6.2130e-05
1.1531040668487549,-2.430,0.003,20.688,1.683,6.1825e-05
1.1523082256317139,-2.377,0.004,20.326,1.668,6.1520e-05
1.1528143882751465,-2.470,0.002,20.740,1.684,6.1214e-05
1.1539790630340576,-2.488,0.002,21.356,1.708,6.0907e-05
1.1521594524383545,-2.421,0.002,22.442,1.752,6.0600e-05
1.1524064540863037,-2.388,0.003,23.211,1.781,6.0293e-05
1.1527163982391357,-2.432,0.003,22.768,1.768,5.9986e-05
1.1520438194274902,-2.515,0.001,22.008,1.740,5.9678e-05
1.1532127857208252,-2.400,0.003,21.180,1.709,5.9369e-05
1.1536614894866943,-2.467,0.003,20.486,1.681,5.9060e-05
1.153881549835205,-2.353,0.003,20.880,1.703,5.8751e-05
1.1538145542144775,-2.457,0.003,21.353,1.724,5.8442e-05
1.1532163619995117,-2.456,0.001,21.921,1.747,5.8132e-05
1.1533715724945068,-2.420,0.002,22.287,1.759,5.7822e-05
1.1561458110809326,-2.417,0.003,22.082,1.752,5.7511e-05
1.152601957321167,-2.417,0.003,21.636,1.737,5.7201e-05
1.1531016826629639,-2.462,0.002,21.183,1.722,5.6890e-05
1.4498553276062012,-2.458,0.005,20.957,1.717,5.6578e-05
1.1535892486572266,-2.463,0.002,20.986,1.719,5.6267e-05
1.1533665657043457,-2.426,0.003,20.809,1.713,5.5955e-05
1.1555745601654053,-2.484,0.002,20.706,1.707,5.5643e-05
1.5604007244110107,-2.494,0.001,20.404,1.693,5.5331e-05
1.15244722366333,-2.464,0.002,19.765,1.662,5.5018e-05
1.1530461311340332,-2.414,0.002,19.531,1.647,5.4705e-05
1.154040813446045,-2.371,0.003,20.004,1.664,5.4393e-05
1.1524462699890137,-2.462,0.002,20.840,1.695,5.4080e-05
1.1529896259307861,-2.358,0.003,22.007,1.741,5.3766e-05
1.1548147201538086,-2.384,0.003,22.423,1.754,5.3453e-05
1.153273105621338,-2.382,0.003,21.704,1.725,5.3140e-05
1.1537699699401855,-2.491,0.001,21.062,1.696,5.2826e-05
1.1515283584594727,-2.451,0.002,20.828,1.684,5.2512e-05
1.153205394744873,-2.409,0.003,21.034,1.692,5.2198e-05
1.1545627117156982,-2.444,0.002,21.306,1.705,5.1885e-05
1.1522319316864014,-2.420,0.003,21.374,1.713,5.1571e-05
1.948073387145996,-2.409,0.002,21.324,1.718,5.1257e-05
1.1539390087127686,-2.526,0.001,21.675,1.738,5.0942e-05
1.152280330657959,-2.365,0.003,22.185,1.763,5.0628e-05
1.28407883644104,-2.449,0.003,22.187,1.766,5.0314e-05
1.1524958610534668,-2.453,0.003,21.958,1.759,5.0000e-05
1.1536223888397217,-2.429,0.003,21.888,1.757,4.9686e-05
1.1527841091156006,-2.464,0.002,22.161,1.765,4.9372e-05
1.1650798320770264,-2.401,0.002,22.203,1.766,4.9058e-05
1.1554844379425049,-2.371,0.004,22.090,1.761,4.8744e-05
1.1549437046051025,-2.429,0.002,21.561,1.740,4.8430e-05
1.1529054641723633,-2.430,0.003,20.616,1.699,4.8116e-05
1.1519079208374023,-2.405,0.007,20.279,1.679,4.7802e-05
1.1562139987945557,-2.428,0.002,20.638,1.687,4.7488e-05
1.1536200046539307,-2.387,0.005,21.423,1.716,4.7174e-05
1.1524980068206787,-2.437,0.002,22.381,1.751,4.6861e-05
1.15309476852417,-2.450,0.002,22.838,1.767,4.6547e-05
1.153801679611206,-2.449,0.002,22.796,1.764,4.6234e-05
1.153369665145874,-2.452,0.002,22.337,1.746,4.5921e-05
1.1560642719268799,-2.456,0.002,21.493,1.711,4.5607e-05
1.154921293258667,-2.547,0.001,21.038,1.692,4.5295e-05
1.1531717777252197,-2.426,0.003,21.089,1.694,4.4982e-05
1.1524901390075684,-2.446,0.002,21.482,1.712,4.4669e-05
1.165334701538086,-2.453,0.003,21.835,1.726,4.4357e-05
3.213538408279419,-2.415,0.003,21.686,1.722,4.4045e-05
1.1519737243652344,-2.446,0.005,21.403,1.712,4.3733e-05
1.1525077819824219,-2.441,0.002,21.167,1.702,4.3422e-05
1.1527013778686523,-2.427,0.003,20.831,1.690,4.3111e-05
1.1525442600250244,-2.458,0.002,20.772,1.690,4.2800e-05
1.1522221565246582,-2.459,0.002,20.981,1.702,4.2489e-05
1.1534132957458496,-2.457,0.002,21.528,1.725,4.2178e-05
1.1542408466339111,-2.413,0.002,22.039,1.747,4.1868e-05
1.1526763439178467,-2.415,0.002,22.650,1.771,4.1558e-05
1.1557772159576416,-2.426,0.003,22.921,1.783,4.1249e-05
1.1544792652130127,-2.462,0.001,22.812,1.779,4.0940e-05
1.152451515197754,-2.387,0.002,22.431,1.764,4.0631e-05
1.1522536277770996,-2.421,0.002,21.705,1.733,4.0323e-05
1.1546587944030762,-2.424,0.002,21.077,1.707,4.0015e-05
1.1543025970458984,-2.465,0.002,20.481,1.682,3.9707e-05
1.1521949768066406,-2.445,0.002,20.208,1.671,3.9400e-05
1.1528406143188477,-2.558,0.001,20.069,1.664,3.9093e-05
1.1533069610595703,-2.389,0.003,19.980,1.658,3.8787e-05
1.1537084579467773,-2.452,0.003,20.243,1.667,3.8481e-05
1.1535720825195312,-2.438,0.003,20.848,1.690,3.8175e-05
1.285506010055542,-2.462,0.002,21.129,1.700,3.7870e-05
1.1646361351013184,-2.412,0.002,21.530,1.714,3.7566e-05
1.1531429290771484,-2.445,0.002,21.977,1.731,3.7262e-05
1.1523363590240479,-2.382,0.003,22.079,1.737,3.6958e-05
1.152496576309204,-2.441,0.003,22.276,1.746,3.6655e-05
1.1525981426239014,-2.464,0.003,22.897,1.770,3.6352e-05
1.153357744216919,-2.411,0.003,23.381,1.790,3.6051e-05
1.1530723571777344,-2.483,0.002,23.654,1.802,3.5749e-05
1.1543474197387695,-2.436,0.002,23.543,1.801,3.5448e-05
1.152493953704834,-2.417,0.002,23.025,1.784,3.5148e-05
1.1527132987976074,-2.424,0.002,22.593,1.768,3.4848e-05
1.1556847095489502,-2.440,0.002,22.137,1.752,3.4549e-05
1.1518683433532715,-2.394,0.004,21.633,1.732,3.4251e-05
1.1545283794403076,-2.420,0.003,21.486,1.727,3.3953e-05
1.1624155044555664,-2.451,0.002,21.633,1.733,3.3656e-05
1.1537940502166748,-2.404,0.003,21.858,1.741,3.3359e-05
1.1522502899169922,-2.451,0.002,22.108,1.751,3.3063e-05
1.152827501296997,-2.451,0.003,22.279,1.757,3.2768e-05
1.153125286102295,-2.465,0.003,22.098,1.748,3.2473e-05
1.1550164222717285,-2.442,0.002,21.658,1.730,3.2179e-05
1.283442735671997,-2.411,0.003,21.424,1.718,3.1886e-05
1.1521079540252686,-2.426,0.002,21.705,1.726,3.1594e-05
1.154599666595459,-2.433,0.002,22.007,1.736,3.1302e-05
1.1534454822540283,-2.496,0.001,22.282,1.746,3.1011e-05
1.152200698852539,-2.465,0.002,22.236,1.743,3.0721e-05
1.1530969142913818,-2.489,0.002,22.063,1.735,3.0431e-05
1.1530604362487793,-2.446,0.002,21.808,1.724,3.0143e-05
1.1633577346801758,-2.408,0.002,21.862,1.724,2.9855e-05
1.1525940895080566,-2.462,0.002,21.804,1.723,2.9568e-05
1.1542975902557373,-2.427,0.003,21.818,1.723,2.9281e-05
1.1530516147613525,-2.416,0.002,21.847,1.726,2.8996e-05
1.1526405811309814,-2.373,0.003,21.774,1.727,2.8711e-05
1.153918743133545,-2.409,0.003,21.450,1.717,2.8427e-05
1.152371883392334,-2.428,0.002,21.135,1.707,2.8144e-05
1.1520054340362549,-2.544,0.001,20.887,1.699,2.7862e-05
1.1532206535339355,-2.461,0.002,20.766,1.695,2.7581e-05
1.1527800559997559,-2.438,0.002,20.574,1.688,2.7301e-05
1.1520490646362305,-2.491,0.002,20.606,1.690,2.7021e-05
1.152099609375,-2.370,0.006,20.686,1.691,2.6743e-05
1.1542046070098877,-2.383,0.004,21.006,1.704,2.6465e-05
1.29536771774292,-2.432,0.003,21.157,1.709,2.6188e-05
1.1543588638305664,-2.337,0.003,21.399,1.717,2.5912e-05
1.15303635597229,-2.441,0.002,21.570,1.724,2.5638e-05
1.1542627811431885,-2.428,0.002,21.811,1.733,2.5364e-05
1.1521644592285156,-2.486,0.002,21.999,1.741,2.5091e-05
1.1543278694152832,-2.464,0.002,21.843,1.734,2.4819e-05
1.1539709568023682,-2.460,0.002,21.732,1.729,2.4548e-05
1.1541225910186768,-2.371,0.003,21.595,1.723,2.4278e-05
1.152818202972412,-2.498,0.002,21.489,1.720,2.4009e-05
1.1534924507141113,-2.405,0.003,21.343,1.714,2.3741e-05
1.1533348560333252,-2.413,0.002,21.098,1.704,2.3475e-05
1.1560187339782715,-2.477,0.003,20.859,1.695,2.3209e-05
1.1531929969787598,-2.471,0.002,20.592,1.685,2.2944e-05
1.1558749675750732,-2.444,0.002,20.359,1.675,2.2680e-05
1.1553466320037842,-2.417,0.003,20.194,1.667,2.2418e-05
1.152717113494873,-2.488,0.002,19.942,1.655,2.2156e-05
1.1534311771392822,-2.513,0.002,19.800,1.649,2.1896e-05
1.152876853942871,-2.440,0.002,19.897,1.653,2.1637e-05
18.254424571990967,-2.387,0.003,20.142,1.664,2.1378e-05
3.0551600456237793,-2.443,0.002,20.394,1.675,2.1121e-05
1.2940735816955566,-2.459,0.002,20.611,1.684,2.0866e-05
1.1550488471984863,-2.475,0.002,20.660,1.687,2.0611e-05
1.1522200107574463,-2.431,0.003,20.587,1.684,2.0357e-05
1.1591105461120605,-2.402,0.004,20.514,1.683,2.0105e-05
1.1548182964324951,-2.414,0.003,20.471,1.681,1.9854e-05
1.1529099941253662,-2.499,0.002,20.242,1.672,1.9604e-05
1.153071641921997,-2.414,0.002,20.020,1.663,1.9355e-05
1.1515789031982422,-2.508,0.001,19.799,1.653,1.9107e-05
1.1524021625518799,-2.389,0.004,19.770,1.653,1.8861e-05
1.1518664360046387,-2.494,0.002,19.762,1.652,1.8616e-05
1.1523864269256592,-2.452,0.001,19.903,1.658,1.8372e-05
1.1528868675231934,-2.391,0.002,20.024,1.664,1.8129e-05
1.1545155048370361,-2.424,0.002,20.238,1.673,1.7887e-05
1.1530725955963135,-2.487,0.002,20.494,1.684,1.7647e-05
1.152686595916748,-2.443,0.003,20.804,1.697,1.7408e-05
1.1545305252075195,-2.476,0.002,21.150,1.711,1.7171e-05
1.1629796028137207,-2.461,0.002,21.410,1.722,1.6934e-05
1.1533787250518799,-2.465,0.002,21.683,1.734,1.6699e-05
1.1534168720245361,-2.380,0.004,21.951,1.742,1.6466e-05
1.1556994915008545,-2.468,0.002,22.174,1.752,1.6233e-05
1.280397891998291,-2.477,0.002,22.177,1.753,1.6002e-05
1.5872297286987305,-2.460,0.002,22.224,1.755,1.5773e-05
1.1539678573608398,-2.467,0.003,22.189,1.754,1.5544e-05
1.1543948650360107,-2.485,0.002,22.153,1.753,1.5317e-05
1.4053194522857666,-2.497,0.001,22.112,1.751,1.5092e-05
1.154078483581543,-2.497,0.002,22.009,1.747,1.4868e-05
1.1570661067962646,-2.421,0.003,22.009,1.745,1.4645e-05
1.154170274734497,-2.476,0.002,22.014,1.744,1.4423e-05
1.1640162467956543,-2.438,0.003,21.992,1.743,1.4203e-05
1.152541160583496,-2.469,0.001,22.039,1.744,1.3985e-05
1.1524720191955566,-2.523,0.001,22.217,1.749,1.3767e-05
1.1532700061798096,-2.476,0.002,22.249,1.750,1.3552e-05
1.152808427810669,-2.520,0.001,22.278,1.750,1.3337e-05
1.1537232398986816,-2.457,0.001,22.280,1.750,1.3124e-05
1.15274977684021,-2.482,0.002,22.311,1.752,1.2913e-05
1.1526503562927246,-2.456,0.002,22.206,1.747,1.2703e-05
1.154834508895874,-2.454,0.002,22.021,1.740,1.2495e-05
1.1529896259307861,-2.445,0.003,21.853,1.734,1.2288e-05
1.1522245407104492,-2.430,0.002,21.561,1.723,1.2082e-05
1.1524834632873535,-2.409,0.006,21.351,1.714,1.1878e-05
1.2874228954315186,-2.455,0.002,21.033,1.701,1.1675e-05
1.1633806228637695,-2.503,0.002,20.842,1.693,1.1474e-05
1.1533598899841309,-2.402,0.002,20.732,1.689,1.1275e-05
1.1541404724121094,-2.480,0.002,20.664,1.686,1.1077e-05
1.154649257659912,-2.536,0.001,20.685,1.687,1.0881e-05
1.152761697769165,-2.411,0.002,20.746,1.689,1.0686e-05
1.1520707607269287,-2.400,0.002,20.708,1.687,1.0492e-05
1.1558008193969727,-2.423,0.003,20.825,1.692,1.0301e-05
1.1525828838348389,-2.439,0.002,20.945,1.697,1.0110e-05
1.152214765548706,-2.454,0.002,21.129,1.704,9.9217e-06
1.516690731048584,-2.483,0.002,21.223,1.708,9.7347e-06
1.1548848152160645,-2.529,0.001,21.381,1.714,9.5492e-06
1.1531496047973633,-2.444,0.002,21.436,1.717,9.3654e-06
1.1629829406738281,-2.480,0.002,21.556,1.721,9.1831e-06
1.153526782989502,-2.469,0.002,21.562,1.722,9.0025e-06
1.1537773609161377,-2.458,0.002,21.526,1.721,8.8235e-06
1.1516809463500977,-2.479,0.002,21.565,1.723,8.6461e-06
1.152996301651001,-2.448,0.003,21.608,1.726,8.4703e-06
1.1554770469665527,-2.404,0.002,21.617,1.727,8.2962e-06
1.152343511581421,-2.473,0.002,21.646,1.726,8.1237e-06
1.3142881393432617,-2.451,0.002,21.550,1.724,7.9529e-06
1.1527786254882812,-2.444,0.002,21.454,1.721,7.7837e-06
1.1521458625793457,-2.494,0.002,21.437,1.720,7.6162e-06
1.1523189544677734,-2.455,0.003,21.359,1.717,7.4504e-06
1.1532196998596191,-2.497,0.002,21.363,1.717,7.2862e-06
1.1545557975769043,-2.468,0.002,21.340,1.717,7.1238e-06
1.163133144378662,-2.412,0.003,21.458,1.722,6.9630e-06
1.1532666683197021,-2.446,0.002,21.616,1.728,6.8039e-06
1.1545765399932861,-2.517,0.002,21.750,1.733,6.6466e-06
1.1524341106414795,-2.469,0.002,21.864,1.737,6.4909e-06
1.1526339054107666,-2.426,0.003,21.930,1.739,6.3370e-06
1.1523478031158447,-2.409,0.002,21.982,1.740,6.1848e-06
1.154170274734497,-2.427,0.002,21.984,1.740,6.0343e-06
1.1536262035369873,-2.408,0.004,21.935,1.738,5.8855e-06
1.1533946990966797,-2.409,0.002,21.868,1.735,5.7385e-06
1.1538348197937012,-2.496,0.002,21.883,1.735,5.5933e-06
1.1546258926391602,-2.430,0.003,21.896,1.735,5.4498e-06
1.154522180557251,-2.477,0.002,21.883,1.734,5.3080e-06
1.1535546779632568,-2.433,0.002,21.888,1.735,5.1680e-06
1.158447027206421,-2.407,0.003,21.869,1.735,5.0298e-06
1.2886052131652832,-2.421,0.003,21.876,1.735,4.8934e-06
1.1542251110076904,-2.471,0.001,21.884,1.735,4.7587e-06
1.1530017852783203,-2.523,0.002,21.915,1.736,4.6259e-06
1.1524982452392578,-2.432,0.002,21.963,1.737,4.4948e-06
1.1526963710784912,-2.485,0.002,21.993,1.738,4.3655e-06
1.152869701385498,-2.459,0.002,22.000,1.738,4.2380e-06
1.154604196548462,-2.479,0.002,21.989,1.738,4.1124e-06
1.1536848545074463,-2.378,0.003,22.050,1.739,3.9885e-06
1.1530508995056152,-2.503,0.002,22.027,1.738,3.8665e-06
1.1545939445495605,-2.473,0.002,22.005,1.738,3.7462e-06
1.1531665325164795,-2.423,0.002,21.999,1.737,3.6278e-06
1.1531322002410889,-2.459,0.002,22.003,1.737,3.5113e-06
1.1532371044158936,-2.462,0.002,22.039,1.738,3.3965e-06
1.1537353992462158,-2.485,0.002,22.032,1.738,3.2836e-06
1.152778148651123,-2.462,0.002,22.032,1.738,3.1726e-06
1.151914358139038,-2.440,0.003,22.052,1.739,3.0634e-06
1.1531100273132324,-2.414,0.002,22.032,1.738,2.9561e-06
1.1533703804016113,-2.449,0.002,22.030,1.738,2.8506e-06
1.1538679599761963,-2.425,0.003,22.018,1.737,2.7469e-06
1.1542046070098877,-2.481,0.002,22.029,1.738,2.6452e-06
1.2819395065307617,-2.436,0.004,22.001,1.737,2.5453e-06
1.1528382301330566,-2.479,0.002,22.005,1.738,2.4473e-06
1.1523292064666748,-2.532,0.001,21.985,1.737,2.3511e-06
1.1547400951385498,-2.472,0.003,22.007,1.738,2.2569e-06
11.117770671844482,-2.412,0.003,22.009,1.738,2.1645e-06
1.1530730724334717,-2.457,0.002,22.002,1.739,2.0740e-06
1.1524183750152588,-2.484,0.002,22.036,1.739,1.9854e-06
1.1529381275177002,-2.400,0.004,22.018,1.739,1.8987e-06
1.1530070304870605,-2.475,0.002,21.985,1.738,1.8139e-06
1.1650681495666504,-2.469,0.002,21.972,1.738,1.7310e-06
1.1538329124450684,-2.520,0.002,21.945,1.737,1.6500e-06
1.1557273864746094,-2.485,0.002,21.933,1.736,1.5709e-06
42.54336094856262,-2.471,0.002,21.918,1.735,1.4938e-06
1.1544063091278076,-2.455,0.002,21.880,1.734,1.4185e-06
1.153653860092163,-2.420,0.004,21.891,1.734,1.3452e-06
1.1539230346679688,-2.425,0.002,21.875,1.733,1.2738e-06
1.152378797531128,-2.445,0.002,21.883,1.734,1.2043e-06
1.1533143520355225,-2.453,0.002,21.882,1.734,1.1367e-06
1.1528551578521729,-2.442,0.002,21.846,1.733,1.0711e-06
1.1536672115325928,-2.482,0.002,21.851,1.733,1.0073e-06
1.3443591594696045,-2.460,0.004,21.854,1.732,9.4557e-07
1.1542932987213135,-2.496,0.001,21.843,1.732,8.8574e-07
1.1513688564300537,-2.459,0.002,21.849,1.732,8.2784e-07
1.1519641876220703,-2.454,0.002,21.842,1.733,7.7188e-07
1.1528799533843994,-2.503,0.002,21.873,1.733,7.1787e-07
1.1628971099853516,-2.456,0.002,21.861,1.733,6.6580e-07
1.1527433395385742,-2.452,0.002,21.864,1.733,6.1568e-07
1.1525108814239502,-2.481,0.002,21.876,1.733,5.6751e-07
1.1532013416290283,-2.522,0.002,21.882,1.734,5.2129e-07
1.1531798839569092,-2.437,0.002,21.898,1.734,4.7703e-07
1.151900291442871,-2.487,0.002,21.930,1.735,4.3472e-07
1.1524932384490967,-2.450,0.002,21.917,1.735,3.9436e-07
1.1558139324188232,-2.507,0.001,21.940,1.736,3.5597e-07
1.1520757675170898,-2.486,0.002,21.947,1.736,3.1953e-07
1.1517627239227295,-2.443,0.002,21.934,1.736,2.8506e-07
1.1519391536712646,-2.451,0.002,21.948,1.736,2.5255e-07
1.154764175415039,-2.491,0.003,21.974,1.737,2.2200e-07
1.152503490447998,-2.513,0.001,21.941,1.736,1.9342e-07
1.1627647876739502,-2.420,0.004,21.966,1.736,1.6680e-07
3.1852214336395264,-2.460,0.003,21.965,1.737,1.4215e-07
24.36426568031311,-2.423,0.003,21.952,1.736,1.1947e-07
1.1534185409545898,-2.441,0.002,21.974,1.737,9.8763e-08
1.1561927795410156,-2.483,0.002,21.982,1.737,8.0022e-08
1.1642858982086182,-2.450,0.002,21.969,1.737,6.3252e-08
1.152883529663086,-2.501,0.001,21.963,1.737,4.8453e-08
1.1531171798706055,-2.497,0.002,21.997,1.737,3.5626e-08
1.1539719104766846,-2.478,0.001,21.964,1.737,2.4772e-08
1.152179479598999,-2.486,0.002,21.960,1.737,1.5891e-08
1.1529436111450195,-2.427,0.002,21.954,1.737,8.9824e-09
1.1537103652954102,-2.404,0.003,21.990,1.737,4.0478e-09
1.1526312828063965,-2.490,0.002,21.981,1.737,1.0870e-09
1.1536808013916016,-2.465,0.002,20.635,1.686,1.0000e-04
1.1553409099578857,-2.445,0.002,20.403,1.675,9.9999e-05
1.1533758640289307,-2.414,0.002,21.207,1.703,9.9996e-05
1.1522436141967773,-2.506,0.003,21.716,1.720,9.9991e-05
1.1530351638793945,-2.526,0.002,21.753,1.722,9.9984e-05
1.1643986701965332,-2.455,0.003,22.245,1.741,9.9975e-05
1.1532776355743408,-2.459,0.002,22.034,1.735,9.9964e-05
1.1532444953918457,-2.520,0.001,21.308,1.711,9.9952e-05
1.1539394855499268,-2.429,0.003,22.231,1.751,9.9937e-05
1.3149290084838867,-2.423,0.003,22.356,1.759,9.9920e-05
1.1536147594451904,-2.363,0.007,22.619,1.765,9.9901e-05
1.1551282405853271,-2.405,0.003,22.289,1.748,9.9881e-05
1.1545486450195312,-2.433,0.002,21.764,1.717,9.9858e-05
1.154266357421875,-2.436,0.002,22.818,1.740,9.9833e-05
1.1525721549987793,-2.486,0.003,23.987,1.775,9.9807e-05
1.1544666290283203,-2.366,0.005,24.641,1.801,9.9778e-05
1.1535496711730957,-2.347,0.003,22.473,1.732,9.9748e-05
10.76291012763977,-2.407,0.003,20.919,1.679,9.9715e-05
1.153423547744751,-2.492,0.002,20.304,1.657,9.9681e-05
1.153782606124878,-2.417,0.004,21.068,1.689,9.9644e-05
1.1550614833831787,-2.380,0.003,21.615,1.706,9.9606e-05
1.1537237167358398,-2.511,0.002,22.497,1.739,9.9565e-05
1.1530756950378418,-2.484,0.002,22.813,1.752,9.9523e-05
1.154996395111084,-2.430,0.002,21.731,1.708,9.9479e-05
1.153226613998413,-2.457,0.002,20.468,1.660,9.9433e-05
1.1525969505310059,-2.426,0.002,20.077,1.645,9.9384e-05
1.4581592082977295,-2.377,0.003,19.436,1.618,9.9334e-05
1.153519630432129,-2.439,0.002,18.650,1.584,9.9282e-05
1.1540379524230957,-2.348,0.004,18.232,1.566,9.9228e-05
1.4833898544311523,-2.439,0.002,18.399,1.570,9.9172e-05
